txn_id,branch,city,amount,transaction_type,status,timestamp
T116419,Branch 2,Delhi,2714.37,Withdrawal,Success,2025-04-04 20:27:21.343334
T450899,Branch 2,Delhi,,Transfer,Failed,2025-04-02 17:40:34.594960
T311738,Branch 2,Delhi,1972.26,Failed,Success,2025-04-05 20:03:39.204284
T661227,Branch 2,Delhi,1964.83,Failed,Success,2025-04-01 08:29:11.818522
T457507,Branch 2,Delhi,4803.34,Withdrawal,Success,2025-04-03 15:49:11.971289
T731755,Branch 2,Delhi,998.97,Failed,Failed,
T154927,Branch 2,Delhi,300.57,Deposit,Success,2025-04-03 22:51:06.084768
T638871,Branch 2,Delhi,3876.62,Transfer,Failed,2025-04-05 00:44:06.856399
T275743,Branch 2,Delhi,3814.29,Transfer,Success,2025-04-01 00:05:31.765394
T385531,Branch 2,Delhi,2826.26,Deposit,Failed,2025-04-07 03:52:59.759844
T245197,,Delhi,,Transfer,Failed,2025-04-06 01:26:16.797839
T700080,Branch 2,Delhi,3252.26,Deposit,Success,2025-04-03 22:27:55.045391
T390639,Branch 2,Delhi,2374.64,Failed,Success,2025-04-05 19:29:31.572008
T710494,Branch 2,Delhi,3938.36,Withdrawal,Failed,2025-04-06 07:19:44.120890
T886923,Branch 2,Delhi,3908.81,Deposit,Success,2025-04-05 03:51:16.367580
,Branch 2,Delhi,3810.28,Failed,Success,2025-04-04 15:41:46.015687
T378792,Branch 2,Delhi,2033.9,,Success,2025-04-01 17:51:56.011424
T724542,Branch 2,Delhi,2512.66,Deposit,Failed,2025-04-07 06:58:21.862813
T213860,Branch 2,Delhi,257.33,Deposit,,
T785652,Branch 2,Delhi,996.65,Deposit,Failed,2025-04-06 19:26:26.464382
T676608,Branch 2,Delhi,1725.28,Transfer,Failed,2025-04-05 14:02:55.016285
T616050,Branch 2,Delhi,3138.35,Failed,Success,2025-04-02 18:05:54.308594
,Branch 2,Delhi,1005.87,Withdrawal,Failed,2025-04-02 09:45:30.463770
T548089,Branch 2,Delhi,2951.44,Failed,Success,2025-04-05 17:40:31.162707
T484160,Branch 2,Delhi,1454.9,Deposit,Success,2025-04-05 01:03:57.854202
T862622,Branch 2,Delhi,4025.02,Failed,Success,2025-04-05 15:25:51.603351
,Branch 2,Delhi,2503.12,Deposit,Success,2025-04-06 09:11:50.690156
T682639,Branch 2,Delhi,1218.68,Transfer,Success,2025-04-03 05:14:02.240555
T479228,Branch 2,Delhi,796.2,Transfer,Success,
T948498,Branch 2,Delhi,782.47,Withdrawal,Success,
,Branch 2,Delhi,4492.91,Transfer,,2025-04-07 04:39:27.032611
T969731,Branch 2,Delhi,2406.56,Deposit,Success,2025-04-07 04:40:06.866953
T998717,Branch 2,Delhi,2607.81,Deposit,Success,2025-04-03 14:48:55.730812
T751363,Branch 2,Delhi,1681.41,Transfer,Success,2025-04-03 07:43:47.129120
T942068,Branch 2,Delhi,3900.16,Deposit,Success,2025-04-02 20:03:43.162369
T839663,Branch 2,,,Withdrawal,Success,2025-04-01 09:51:58.776176
T387947,,Delhi,450.59,Failed,Failed,2025-04-06 23:41:32.206121
T628606,Branch 2,Delhi,4565.77,Withdrawal,Success,2025-04-01 18:06:47.161654
T977875,Branch 2,Delhi,,,Success,2025-04-01 23:29:51.350748
T275721,Branch 2,Delhi,787.58,Failed,Failed,2025-04-07 23:50:02.850052
T323761,Branch 2,Delhi,1269.77,Deposit,Failed,2025-04-06 06:38:40.469228
T649374,Branch 2,Delhi,4019.2,Transfer,,2025-04-01 12:57:02.964351
T916859,Branch 2,Delhi,,Failed,Success,2025-04-07 16:57:17.488182
T983474,,Delhi,1347.58,Transfer,,2025-04-06 20:48:44.001056
,,Delhi,3556.17,Transfer,Success,2025-04-03 01:54:41.126762
T721230,Branch 2,Delhi,4195.24,Deposit,Success,2025-04-04 16:21:44.202413
T843819,Branch 2,Delhi,4472.39,Transfer,Success,2025-04-01 01:53:06.227531
T182180,,Delhi,4107.45,Transfer,,2025-04-03 19:11:32.769243
T894363,Branch 2,Delhi,3156.34,Failed,Success,2025-04-06 13:10:41.816235
T397450,Branch 2,Delhi,2782.94,Failed,Failed,2025-04-02 18:01:17.479923
T227470,Branch 2,Delhi,3887.25,Transfer,Failed,2025-04-01 12:59:39.528277
T468306,Branch 2,Delhi,,Deposit,Success,2025-04-07 19:41:55.194681
T135143,,Delhi,3344.22,Transfer,Failed,2025-04-06 14:13:04.200542
T673771,Branch 2,Delhi,3147.62,Withdrawal,Failed,2025-04-02 21:56:14.943516
T710377,Branch 2,Delhi,631.29,Withdrawal,Failed,2025-04-07 23:17:19.718974
T236109,Branch 2,Delhi,4002.21,Failed,,2025-04-02 08:10:22.527438
T125445,Branch 2,Delhi,107.87,Failed,,2025-04-03 09:35:56.892211
T118828,Branch 2,Delhi,904.01,Withdrawal,,2025-04-06 04:11:22.057707
T222175,Branch 2,Delhi,4413.83,Failed,Failed,2025-04-02 10:44:47.390637
T548824,Branch 2,Delhi,2121.65,Deposit,Success,2025-04-03 13:55:10.750836
,Branch 2,Delhi,1965.64,Transfer,Success,2025-04-04 18:41:07.003804
T226963,Branch 2,Delhi,2276.73,Deposit,Failed,2025-04-01 22:46:56.124582
,Branch 2,Delhi,706.97,Transfer,Success,2025-04-06 14:12:03.100148
T406243,,Delhi,3632.72,Withdrawal,Failed,2025-04-02 06:03:22.941721
T913627,Branch 2,Delhi,,Deposit,Failed,2025-04-03 18:03:08.038279
,,Delhi,3335.44,Failed,Success,2025-04-06 04:15:16.919931
T866021,Branch 2,Delhi,166.14,Withdrawal,Failed,2025-04-06 13:01:26.222903
T979851,,Delhi,1065.04,Deposit,,2025-04-04 08:02:51.846249
T872752,,Delhi,2956.31,Deposit,,2025-04-03 00:46:31.112815
T108479,Branch 2,Delhi,2171.35,Withdrawal,Success,2025-04-06 17:49:04.412298
T130290,Branch 2,Delhi,3656.06,Transfer,Failed,2025-04-05 13:14:57.797759
T535015,Branch 2,Delhi,318.33,Deposit,Failed,2025-04-02 15:56:07.405615
T635618,Branch 2,Delhi,4141.35,Transfer,Failed,2025-04-05 06:35:20.573723
T398495,Branch 2,Delhi,3642.33,Deposit,Success,2025-04-04 23:15:47.044555
T348212,Branch 2,Delhi,1389.88,Transfer,Success,2025-04-04 08:24:19.123519
T230275,Branch 2,Delhi,3961.35,Deposit,Success,2025-04-03 15:36:38.896286
T496022,Branch 2,Delhi,316.96,Failed,Success,2025-04-01 01:41:10.196199
T758719,Branch 2,Delhi,3222.42,Deposit,Success,2025-04-05 20:56:17.880045
T837421,Branch 2,Delhi,3453.43,Withdrawal,Failed,2025-04-03 01:55:41.143849
T149179,Branch 2,Delhi,4843.97,Deposit,Failed,2025-04-01 02:33:14.187397
T351268,Branch 2,Delhi,1254.15,Withdrawal,Failed,2025-04-02 02:22:17.524203
T903025,Branch 2,Delhi,3204.13,Failed,Failed,2025-04-02 20:53:23.017820
T713000,Branch 2,Delhi,2123.18,Deposit,Failed,2025-04-05 00:37:31.917012
T586720,,Delhi,2306.6,Withdrawal,Success,2025-04-04 20:32:34.271483
T686926,Branch 2,Delhi,258.49,Transfer,Success,2025-04-06 04:03:46.381835
T274511,Branch 2,Delhi,1177.75,Failed,Success,2025-04-07 17:41:32.169192
T159301,Branch 2,Delhi,4805.58,Withdrawal,Success,2025-04-03 00:02:51.679591
T806013,Branch 2,Delhi,894.0,,Success,2025-04-07 07:21:19.021738
T175648,Branch 2,Delhi,3844.74,Transfer,Success,2025-04-01 23:53:36.372564
T944033,Branch 2,Delhi,,Transfer,Success,2025-04-05 14:46:24.631870
T792230,Branch 2,Delhi,1339.86,Deposit,Success,2025-04-07 06:50:14.454062
T496683,Branch 2,Delhi,1046.19,Deposit,Failed,2025-04-02 04:34:21.247325
T742185,Branch 2,Delhi,1072.97,Transfer,Success,2025-04-06 18:36:46.309033
T698100,Branch 2,Delhi,4111.59,Withdrawal,Failed,2025-04-07 12:42:11.738093
T785347,Branch 2,Delhi,1799.19,Withdrawal,Failed,2025-04-04 23:14:09.275241
T603374,,Delhi,2887.52,Failed,Failed,2025-04-07 13:50:19.325764
T688728,Branch 2,Delhi,1368.83,Transfer,Failed,2025-04-01 07:10:11.898053
T636010,Branch 2,Delhi,3898.61,Withdrawal,Failed,2025-04-05 07:09:02.028191
,Branch 2,Delhi,4305.22,Withdrawal,Success,
T107328,Branch 2,Delhi,2903.49,Failed,Success,2025-04-06 19:43:38.867950
T842396,Branch 2,Delhi,1046.04,Transfer,Success,2025-04-04 00:19:35.088109
T376639,Branch 2,Delhi,3216.18,Deposit,Success,2025-04-07 00:06:49.300261
T154981,Branch 2,Delhi,2861.64,Failed,,2025-04-04 13:22:41.781408
T993550,Branch 2,Delhi,1746.11,Withdrawal,Failed,
T107950,Branch 2,Delhi,2384.66,Failed,Success,2025-04-07 18:38:57.356341
T342958,Branch 2,Delhi,2442.3,,Failed,2025-04-05 06:22:57.384712
,Branch 2,Delhi,103.87,Transfer,Failed,2025-04-07 02:22:51.155378
T659335,Branch 2,Delhi,4121.43,Transfer,Failed,2025-04-07 22:13:05.860274
T287366,Branch 2,Delhi,4649.97,Failed,Success,2025-04-03 04:19:50.668323
T167580,Branch 2,Delhi,4914.71,Failed,Failed,2025-04-07 18:21:13.457387
T555975,Branch 2,Delhi,4027.26,Failed,Success,2025-04-07 06:06:30.671566
T691838,Branch 2,Delhi,2762.5,Deposit,Failed,2025-04-01 22:05:35.521458
T321419,Branch 2,Delhi,225.71,Failed,Failed,2025-04-02 22:13:42.782230
,Branch 2,Delhi,1839.26,Deposit,Success,2025-04-02 15:04:17.995365
,Branch 2,Delhi,,Failed,Success,2025-04-01 19:48:44.664454
T404814,Branch 2,Delhi,2920.75,Withdrawal,Failed,2025-04-02 10:19:49.728977
,Branch 2,Delhi,3700.15,,Failed,2025-04-02 11:18:10.312100
T681230,Branch 2,Delhi,4773.66,Deposit,Success,2025-04-05 18:33:28.720871
T772154,Branch 2,Delhi,3949.39,Failed,Failed,2025-04-01 00:37:40.213346
T321302,Branch 2,Delhi,3380.28,Failed,,2025-04-01 20:59:17.682234
T396236,Branch 2,Delhi,1057.96,Withdrawal,Failed,2025-04-07 02:10:24.761776
T324826,Branch 2,Delhi,3149.19,Transfer,,2025-04-03 16:46:05.287100
T509473,Branch 2,Delhi,1329.23,Withdrawal,,2025-04-05 13:33:36.999100
T223854,Branch 2,Delhi,2723.84,Withdrawal,Success,2025-04-01 00:17:16.059884
T388207,Branch 2,Delhi,4751.02,Transfer,Failed,2025-04-04 08:31:13.524236
T453785,Branch 2,Delhi,2369.48,Transfer,Failed,2025-04-03 07:59:54.543017
,Branch 2,Delhi,3568.18,Withdrawal,Success,2025-04-04 04:05:21.597189
T635674,Branch 2,Delhi,4728.33,Withdrawal,Failed,
T561218,Branch 2,Delhi,3861.79,Withdrawal,Success,2025-04-06 18:58:32.912443
T869613,Branch 2,Delhi,4971.97,Failed,Success,2025-04-05 03:09:03.364820
,Branch 2,Delhi,,Transfer,Failed,
T585786,Branch 2,Delhi,3125.16,Transfer,Success,2025-04-01 07:35:02.284186
T620569,Branch 2,Delhi,1793.87,Deposit,Success,2025-04-01 08:14:24.593372
T491244,Branch 2,Delhi,3118.19,Transfer,Success,2025-04-05 09:11:58.075885
T267156,Branch 2,Delhi,2755.84,Deposit,Success,2025-04-06 21:31:11.487711
T992734,Branch 2,Delhi,1284.55,Failed,Failed,2025-04-06 13:12:28.626086
T871327,Branch 2,Delhi,2061.64,Failed,Success,2025-04-04 14:34:24.637443
T320275,Branch 2,Delhi,546.15,Deposit,Success,2025-04-04 10:35:56.306810
T567172,Branch 2,Delhi,2239.63,Failed,Success,
T557538,Branch 2,Delhi,1439.12,,Failed,2025-04-01 04:56:49.614291
T798870,Branch 2,Delhi,2775.77,Withdrawal,Success,2025-04-02 08:28:34.626086
T417551,Branch 2,Delhi,3833.85,Deposit,Success,2025-04-02 17:08:54.649009
T799608,Branch 2,Delhi,2587.68,Transfer,Success,2025-04-06 21:52:48.016504
T276139,Branch 2,Delhi,2061.93,Transfer,Success,2025-04-02 23:16:15.431881
T536754,Branch 2,Delhi,3548.25,Withdrawal,Failed,
T619414,Branch 2,Delhi,1502.5,Transfer,Failed,2025-04-04 23:09:48.591614
T333882,,Delhi,4481.34,Failed,Failed,2025-04-06 21:15:12.584154
T503910,,Delhi,3600.69,Deposit,Success,
T188707,Branch 2,Delhi,,Deposit,Failed,
,Branch 2,Delhi,973.29,Withdrawal,Success,2025-04-07 16:56:23.523527
T516899,Branch 2,Delhi,4287.35,Withdrawal,Failed,2025-04-04 16:10:53.828920
T718985,Branch 2,Delhi,357.34,Deposit,,2025-04-07 00:56:50.000329
T277525,Branch 2,Delhi,3774.78,Transfer,Failed,2025-04-01 05:29:09.609175
T237535,Branch 2,Delhi,3892.91,Transfer,Success,2025-04-03 16:52:51.843740
,Branch 2,Delhi,1036.11,Failed,Success,
T978171,Branch 2,Delhi,1186.75,Deposit,Success,2025-04-03 21:33:36.474967
,Branch 2,,2358.93,Withdrawal,Success,2025-04-01 16:45:15.008542
T848109,Branch 2,Delhi,4961.81,Failed,Success,2025-04-01 02:43:18.637635
T355069,Branch 2,Delhi,3512.82,Failed,Failed,2025-04-03 13:38:57.656297
T999655,Branch 2,Delhi,2860.57,Deposit,Failed,2025-04-05 06:54:04.540579
T474397,Branch 2,Delhi,1316.55,Transfer,Failed,2025-04-03 09:15:42.322324
T293468,Branch 2,Delhi,1226.33,Deposit,Success,2025-04-07 15:35:02.064804
T177475,Branch 2,Delhi,2190.27,Transfer,Success,2025-04-06 00:17:40.262110
T560950,Branch 2,Delhi,2896.4,Deposit,Failed,2025-04-03 22:40:16.949208
T497634,Branch 2,Delhi,1636.43,Failed,Success,2025-04-03 16:54:26.794956
,Branch 2,Delhi,1573.41,Withdrawal,Failed,2025-04-06 14:53:17.744572
T976120,Branch 2,Delhi,716.65,Withdrawal,Success,2025-04-07 03:37:36.706833
T913936,Branch 2,Delhi,2925.16,Deposit,Success,2025-04-05 00:55:03.064708
T394647,Branch 2,Delhi,3238.12,Withdrawal,Success,2025-04-04 08:33:02.855550
T747063,Branch 2,Delhi,3582.25,Withdrawal,Failed,2025-04-03 22:25:41.602868
,Branch 2,Delhi,1267.13,Withdrawal,Success,2025-04-03 08:48:46.942430
T423383,Branch 2,,946.19,Withdrawal,Success,2025-04-06 13:34:58.083485
T393352,Branch 2,Delhi,175.06,,Success,2025-04-06 12:11:56.527049
T269804,Branch 2,Delhi,2822.67,Transfer,Success,2025-04-03 15:45:07.907388
T185593,Branch 2,Delhi,1073.35,Deposit,Failed,2025-04-01 15:16:56.710331
T924580,Branch 2,Delhi,1216.41,Deposit,Success,2025-04-06 05:45:09.935568
T966134,Branch 2,Delhi,4461.33,Withdrawal,Failed,2025-04-03 22:29:07.567299
T599716,,Delhi,4942.97,Deposit,Failed,2025-04-03 12:07:46.529249
T922545,Branch 2,Delhi,2807.18,Failed,Success,
T395945,Branch 2,Delhi,2327.65,Transfer,Success,2025-04-07 16:48:39.709877
T752555,Branch 2,Delhi,3047.93,Failed,Failed,2025-04-02 15:31:56.067013
T525753,Branch 2,Delhi,826.79,Deposit,Failed,2025-04-02 21:40:40.453758
T583495,Branch 2,Delhi,4729.39,Deposit,Success,2025-04-02 00:16:09.305038
T292264,Branch 2,Delhi,1287.48,Failed,Failed,
T244484,Branch 2,Delhi,1187.86,Transfer,Success,2025-04-04 17:07:42.255564
T457001,Branch 2,Delhi,4067.82,Failed,Failed,2025-04-04 17:00:52.079834
T813516,Branch 2,Delhi,4962.24,Failed,Success,2025-04-06 12:22:44.664435
T851379,Branch 2,Delhi,4520.85,Failed,Success,2025-04-07 13:34:04.339754
T136242,Branch 2,,,Transfer,Success,2025-04-05 11:38:44.730567
T548089,Branch 2,Delhi,3196.64,,Failed,2025-04-02 01:01:09.545250
T616706,Branch 2,Delhi,4327.75,,Success,2025-04-01 07:22:14.942580
T970643,Branch 2,Delhi,586.12,Failed,Failed,
T893518,Branch 2,Delhi,900.7,Failed,Success,2025-04-06 12:13:15.783462
T160366,Branch 2,Delhi,3156.31,Withdrawal,Success,2025-04-02 12:52:06.997317
T327804,Branch 2,Delhi,800.18,Failed,Success,2025-04-04 18:15:13.356951
T986707,Branch 2,Delhi,3412.66,Failed,Success,2025-04-05 22:17:50.759828
T656750,Branch 2,Delhi,3856.66,Deposit,Success,2025-04-02 06:54:46.694392
T493642,Branch 2,Delhi,4841.72,Deposit,Failed,2025-04-05 07:35:31.497539
T797176,,Delhi,2642.41,Failed,Success,
T315677,Branch 2,Delhi,515.28,Transfer,Failed,2025-04-06 21:36:51.801585
,Branch 2,Delhi,1448.81,Transfer,Failed,2025-04-06 09:57:13.208549
T520025,Branch 2,Delhi,705.06,Transfer,Failed,2025-04-06 04:22:31.214836
T170113,,Delhi,2701.85,Deposit,Success,2025-04-03 15:24:14.814301
,Branch 2,Delhi,2771.97,Transfer,Failed,2025-04-02 09:48:07.612965
T389188,Branch 2,Delhi,1918.11,Withdrawal,Failed,2025-04-05 09:37:31.849942
T907458,,Delhi,2657.18,Transfer,Success,2025-04-05 03:10:04.802319
T974591,Branch 2,Delhi,3097.47,Deposit,Success,2025-04-04 15:39:26.248008
T272344,Branch 2,Delhi,3979.08,Failed,Success,2025-04-03 23:47:30.697033
T806989,Branch 2,Delhi,3417.45,Failed,Failed,2025-04-05 19:46:53.758148
T389739,Branch 2,Delhi,2473.62,Failed,Failed,2025-04-06 00:11:15.140382
T783942,Branch 2,Delhi,519.2,Failed,Failed,2025-04-04 15:13:25.198378
T784522,Branch 2,Delhi,1864.31,Transfer,Failed,2025-04-03 09:40:12.156975
T124129,Branch 2,Delhi,4941.78,Withdrawal,Failed,2025-04-01 17:52:30.709739
T457325,Branch 2,Delhi,4276.22,Deposit,Success,2025-04-04 13:42:38.400259
T999007,Branch 2,Delhi,1776.09,Deposit,Failed,2025-04-06 20:22:55.613994
T741258,Branch 2,Delhi,3269.32,Transfer,Failed,2025-04-01 02:18:23.014011
,Branch 2,Delhi,317.34,Failed,Success,2025-04-03 22:29:12.532407
T688334,Branch 2,Delhi,2721.7,,Failed,2025-04-07 16:04:59.849208
T148203,Branch 2,Delhi,1029.98,Withdrawal,Success,2025-04-06 03:43:11.420138
T631158,Branch 2,Delhi,2481.56,Withdrawal,Success,2025-04-04 14:02:59.625194
T443931,Branch 2,Delhi,3911.73,Withdrawal,Success,2025-04-02 16:14:02.145150
T494477,Branch 2,Delhi,2238.86,Failed,Failed,2025-04-06 01:05:34.079499
T432970,Branch 2,Delhi,1327.01,Transfer,Success,2025-04-07 04:45:22.215902
T704035,Branch 2,Delhi,4181.87,,Success,2025-04-04 23:04:25.352331
T189469,,Delhi,4100.72,Deposit,Failed,2025-04-03 00:53:46.778749
,Branch 2,Delhi,,Withdrawal,Failed,2025-04-02 07:31:51.354864
,Branch 2,Delhi,1561.52,Withdrawal,Success,2025-04-06 08:51:18.262162
,Branch 2,,4417.69,Transfer,Failed,2025-04-06 16:11:19.576140
T238398,Branch 2,Delhi,2549.16,Transfer,Failed,
T938705,Branch 2,Delhi,2019.63,Deposit,Success,2025-04-05 09:39:37.357548
T525465,Branch 2,Delhi,188.09,Withdrawal,Failed,2025-04-01 11:24:41.159742
T924325,Branch 2,Delhi,197.91,,Success,2025-04-05 00:44:09.920649
T462988,Branch 2,Delhi,597.22,Failed,Success,2025-04-03 23:44:42.185193
T406374,Branch 2,Delhi,4768.89,Deposit,Success,2025-04-07 11:34:19.491727
T462896,Branch 2,Delhi,2470.1,Deposit,Success,2025-04-03 08:02:09.402309
T571596,Branch 2,Delhi,778.45,Deposit,Success,2025-04-02 06:19:25.663402
T904165,Branch 2,Delhi,745.25,Deposit,Success,2025-04-04 19:10:02.726884
T717789,Branch 2,Delhi,307.73,Failed,,2025-04-04 17:05:16.260768
T534095,Branch 2,Delhi,2865.58,Withdrawal,Failed,2025-04-02 14:42:44.507321
T688551,Branch 2,Delhi,276.85,,Failed,2025-04-01 16:29:15.778072
T565960,Branch 2,Delhi,4471.06,Failed,Failed,2025-04-07 10:06:52.347021
T653059,Branch 2,Delhi,2578.43,Withdrawal,Failed,2025-04-06 09:00:25.905093
T299783,Branch 2,Delhi,3066.82,Transfer,Failed,2025-04-06 17:26:47.289950
T766628,Branch 2,Delhi,2576.93,Withdrawal,Failed,2025-04-04 23:33:23.231964
T716294,Branch 2,Delhi,3681.14,Withdrawal,Failed,2025-04-04 09:47:55.091119
T240776,Branch 2,Delhi,2104.84,Transfer,Success,2025-04-04 21:15:16.803732
T763534,Branch 2,Delhi,2607.56,Transfer,,2025-04-06 22:13:25.370724
T778171,Branch 2,Delhi,1729.69,Withdrawal,Success,2025-04-07 23:09:08.904528
T191602,Branch 2,Delhi,3614.19,Failed,Success,2025-04-01 18:31:39.911377
T939980,Branch 2,Delhi,777.16,Failed,Success,2025-04-02 12:58:02.126350
T117201,Branch 2,Delhi,3938.45,Transfer,Success,2025-04-01 04:58:06.352125
T688634,Branch 2,Delhi,846.41,Withdrawal,Success,2025-04-04 22:24:46.647643
T887761,Branch 2,Delhi,1186.76,Transfer,Success,2025-04-02 07:37:07.566474
T309624,Branch 2,Delhi,728.34,Withdrawal,Success,2025-04-03 16:47:31.792758
T483423,Branch 2,Delhi,1285.17,Deposit,Success,2025-04-05 00:08:56.780894
T709982,Branch 2,Delhi,1394.03,Withdrawal,Success,2025-04-07 15:24:56.588628
T921540,Branch 2,Delhi,,Failed,Failed,2025-04-06 18:17:00.679457
T875920,Branch 2,Delhi,3676.72,Withdrawal,Failed,2025-04-06 01:02:45.541112
T877520,Branch 2,Delhi,1309.41,Transfer,Success,2025-04-04 00:42:16.203813
T563600,Branch 2,,2374.17,Transfer,Success,2025-04-01 19:26:53.048531
T352045,Branch 2,Delhi,1680.9,Failed,Failed,2025-04-04 09:11:04.169037
T122379,Branch 2,Delhi,4007.42,Withdrawal,Failed,2025-04-03 04:11:50.261879
T331663,Branch 2,Delhi,,Transfer,Success,2025-04-03 23:10:58.390588
T709462,Branch 2,Delhi,865.82,Withdrawal,Success,2025-04-04 22:04:59.677968
T238225,Branch 2,Delhi,3384.2,Failed,Failed,2025-04-05 08:11:37.718809
T435708,Branch 2,Delhi,,Withdrawal,Failed,2025-04-01 04:44:29.844832
T541810,,Delhi,1012.92,Transfer,Success,2025-04-04 18:07:41.717684
,Branch 2,Delhi,4387.73,Withdrawal,Failed,2025-04-01 01:05:36.518166
T140806,Branch 2,Delhi,338.36,Transfer,Success,2025-04-06 07:44:09.576377
T605902,Branch 2,Delhi,2872.57,,Failed,2025-04-01 00:57:21.445842
T879979,Branch 2,Delhi,724.93,Transfer,Failed,2025-04-04 18:40:47.955825
T593592,Branch 2,Delhi,,Transfer,Success,2025-04-05 09:49:45.679325
T374871,Branch 2,Delhi,2815.73,Withdrawal,Failed,2025-04-02 22:43:26.142524
T380382,Branch 2,Delhi,1401.55,Deposit,,2025-04-04 18:36:17.399407
T539325,Branch 2,Delhi,3478.35,,Success,2025-04-01 11:01:44.255810
T456083,Branch 2,Delhi,,Transfer,Success,2025-04-05 14:00:51.209584
,Branch 2,Delhi,,Transfer,Failed,2025-04-03 06:57:21.806739
T190186,Branch 2,Delhi,3352.73,Withdrawal,Success,2025-04-04 03:01:01.705118
T397725,Branch 2,Delhi,1481.55,Deposit,Failed,2025-04-06 02:49:04.669160
T583445,Branch 2,Delhi,1750.44,Withdrawal,Failed,2025-04-03 12:16:00.801237
,Branch 2,Delhi,318.77,Transfer,,2025-04-01 04:57:11.584662
T717937,Branch 2,Delhi,4141.16,Failed,Success,2025-04-06 21:19:32.184441
,Branch 2,Delhi,2179.29,,Failed,2025-04-02 06:01:06.097271
T907377,Branch 2,Delhi,2422.51,Deposit,Failed,2025-04-07 21:35:51.120453
T639171,Branch 2,Delhi,3695.74,Transfer,Success,2025-04-04 13:58:05.941302
T958015,Branch 2,Delhi,2042.75,Failed,Success,2025-04-01 00:06:12.066911
T100137,Branch 2,Delhi,928.35,Deposit,Failed,2025-04-05 02:43:09.309503
T214382,Branch 2,Delhi,4826.5,Transfer,Success,2025-04-03 15:58:22.190325
T698986,Branch 2,Delhi,2972.87,Transfer,Failed,2025-04-05 23:03:34.437332
T965943,Branch 2,Delhi,3416.57,,Failed,2025-04-05 14:04:56.196367
T201936,Branch 2,Delhi,4727.1,Withdrawal,Success,2025-04-04 14:00:00.185443
T865531,Branch 2,Delhi,3719.73,Deposit,Failed,2025-04-06 02:50:11.321229
T483180,Branch 2,Delhi,684.28,Transfer,Success,2025-04-01 08:59:21.530044
T389202,Branch 2,Delhi,1183.26,,Failed,2025-04-01 02:44:29.647518
T657052,Branch 2,Delhi,2383.13,Withdrawal,Success,2025-04-01 17:24:07.025760
T183078,Branch 2,Delhi,993.09,Withdrawal,Success,2025-04-04 12:53:34.430605
T216433,Branch 2,Delhi,748.84,Failed,Success,2025-04-01 16:57:27.515187
,Branch 2,Delhi,3610.77,Failed,Failed,2025-04-03 05:50:57.304010
T115530,Branch 2,Delhi,1272.8,Failed,Success,2025-04-03 04:28:13.100560
T281949,Branch 2,Delhi,4238.9,Withdrawal,Success,2025-04-01 04:07:15.278997
T591303,Branch 2,Delhi,2156.88,Deposit,Success,2025-04-05 15:53:16.959261
T599609,Branch 2,Delhi,1912.89,Transfer,Failed,2025-04-03 22:00:28.855071
T566611,Branch 2,Delhi,4765.47,,Success,2025-04-06 02:09:04.777315
T981083,Branch 2,Delhi,3259.04,Transfer,Failed,2025-04-04 15:01:08.387394
T717982,Branch 2,Delhi,4468.43,Withdrawal,Failed,2025-04-05 13:34:24.427906
T244700,Branch 2,Delhi,4538.25,Transfer,Failed,2025-04-03 22:46:34.506536
T824728,Branch 2,Delhi,3343.64,Failed,Success,2025-04-05 04:34:44.558511
,Branch 2,Delhi,4569.15,Failed,Success,2025-04-03 12:56:56.818766
T103639,Branch 2,Delhi,,Withdrawal,Failed,2025-04-04 22:21:02.675658
,Branch 2,Delhi,3301.08,Failed,Success,2025-04-01 10:22:19.131979
T230035,Branch 2,Delhi,,Withdrawal,Success,2025-04-07 18:14:49.179156
T705833,Branch 2,Delhi,1525.01,Withdrawal,Failed,2025-04-06 03:32:58.730332
,Branch 2,Delhi,4046.8,Transfer,Success,2025-04-04 07:40:55.258186
T926856,Branch 2,Delhi,4809.89,Withdrawal,Failed,2025-04-06 12:57:01.794791
T566065,Branch 2,Delhi,3731.01,Deposit,Failed,2025-04-01 02:14:12.535597
T561342,Branch 2,Delhi,1063.12,,Success,
T269674,Branch 2,Delhi,3327.93,Failed,Success,2025-04-01 23:55:29.946312
T407692,Branch 2,Delhi,813.61,Transfer,Failed,2025-04-05 19:27:25.539221
T512107,Branch 2,Delhi,4089.89,Transfer,,2025-04-02 10:21:34.993403
T485708,,Delhi,4398.2,Transfer,Failed,2025-04-07 06:30:01.048001
T609634,Branch 2,Delhi,2482.24,Failed,Failed,2025-04-07 09:37:48.416520
T345315,Branch 2,Delhi,189.91,Failed,,2025-04-04 03:54:27.289480
T352721,Branch 2,Delhi,2938.5,,Failed,2025-04-04 12:21:21.457587
T396252,Branch 2,Delhi,4418.95,Withdrawal,Success,2025-04-02 13:23:14.506677
T259285,Branch 2,Delhi,1282.32,Withdrawal,Success,2025-04-02 18:09:54.878372
,Branch 2,Delhi,4530.49,Withdrawal,Success,2025-04-03 21:20:27.168209
T646170,Branch 2,Delhi,4995.73,Failed,Success,2025-04-06 16:29:04.144665
T174224,Branch 2,Delhi,2793.82,Transfer,Failed,2025-04-07 06:14:20.357100
T640358,Branch 2,Delhi,3850.3,Failed,Success,2025-04-05 11:02:43.528523
T130485,Branch 2,Delhi,3552.46,Withdrawal,Success,2025-04-01 11:54:10.351621
