txn_id,branch,city,amount,transaction_type,status,timestamp
T490482,Branch 5,Mumbai,1192.76,Withdrawal,Failed,2025-04-01 21:48:44.202109
T932783,Branch 5,Mumbai,3993.42,Failed,Success,2025-04-01 14:59:12.411379
,Branch 5,Mumbai,4244.71,Failed,Success,2025-04-03 13:15:52.525520
,Branch 5,Mumbai,3195.91,Transfer,Failed,2025-04-07 12:34:03.814983
T653645,Branch 5,Mumbai,1190.27,Failed,Failed,2025-04-06 04:15:35.193756
T106165,Branch 5,Mumbai,553.74,Withdrawal,Failed,2025-04-02 19:50:03.615434
,Branch 5,Mumbai,2504.72,Withdrawal,Success,2025-04-03 00:19:06.911566
T903419,Branch 5,Mumbai,1977.01,Failed,Failed,2025-04-05 07:06:04.806114
T100532,Branch 5,Mumbai,4018.21,Deposit,Success,2025-04-07 11:20:49.373328
,Branch 5,Mumbai,3938.17,Withdrawal,Failed,2025-04-05 11:19:18.352829
,Branch 5,Mumbai,3308.05,Withdrawal,Failed,2025-04-04 01:25:28.178152
T797678,Branch 5,Mumbai,4319.98,Withdrawal,Failed,2025-04-02 17:04:59.378325
T664312,Branch 5,Mumbai,1475.5,,,2025-04-05 07:12:42.871488
T305936,Branch 5,Mumbai,1218.66,Transfer,,2025-04-01 05:25:59.004256
T147806,,Mumbai,732.21,Deposit,Failed,2025-04-05 11:52:02.831166
T329632,Branch 5,Mumbai,3632.49,Transfer,Failed,2025-04-02 02:52:19.270359
T159438,Branch 5,,3106.31,Failed,Success,2025-04-06 06:05:28.948099
T527133,Branch 5,Mumbai,4822.56,Deposit,Failed,2025-04-06 10:29:26.959470
T324538,Branch 5,Mumbai,1980.98,,Success,
T610750,Branch 5,Mumbai,904.07,Failed,Failed,2025-04-05 06:50:51.014753
T232128,Branch 5,Mumbai,3951.54,Failed,Failed,2025-04-06 11:24:11.266594
T860839,Branch 5,Mumbai,4853.2,Withdrawal,Success,2025-04-07 22:46:10.679583
,Branch 5,Mumbai,2187.58,Transfer,Failed,2025-04-05 19:14:19.078941
T571852,Branch 5,Mumbai,,Failed,,2025-04-05 13:32:51.792626
T340238,Branch 5,Mumbai,3277.47,Withdrawal,Success,2025-04-06 07:19:01.777153
T155113,Branch 5,Mumbai,780.21,,Success,
,Branch 5,Mumbai,1433.67,Failed,Success,2025-04-06 15:22:22.028264
T715305,Branch 5,Mumbai,3216.53,Deposit,Failed,
T791539,Branch 5,Mumbai,4601.08,Deposit,Success,2025-04-07 12:33:19.299757
T678765,Branch 5,Mumbai,1390.18,Transfer,Success,2025-04-01 11:02:21.965273
T314656,Branch 5,Mumbai,,Withdrawal,Failed,
T448005,Branch 5,Mumbai,3535.74,Transfer,Failed,2025-04-07 05:02:47.512487
T482829,Branch 5,Mumbai,3534.27,Transfer,Success,2025-04-05 18:19:12.101719
T347083,Branch 5,Mumbai,4476.38,Transfer,Success,2025-04-06 06:35:48.177560
T624673,Branch 5,Mumbai,1948.76,Transfer,Failed,2025-04-03 20:06:52.161901
T548053,Branch 5,Mumbai,1152.3,Deposit,Failed,2025-04-04 08:22:28.596506
T962697,Branch 5,Mumbai,2140.73,Failed,Failed,2025-04-07 05:58:52.242508
T119603,Branch 5,Mumbai,1971.39,Withdrawal,Success,2025-04-02 14:47:01.657677
T425441,Branch 5,Mumbai,2768.62,Deposit,,2025-04-01 09:11:51.339543
T299030,Branch 5,Mumbai,3357.44,Withdrawal,,2025-04-03 15:49:15.079562
T182788,Branch 5,Mumbai,3903.27,Transfer,Failed,2025-04-07 02:23:36.821233
T388002,Branch 5,Mumbai,3480.24,Transfer,Failed,2025-04-02 21:51:18.925354
T712865,Branch 5,Mumbai,3232.51,Deposit,Success,2025-04-03 17:39:35.924980
T993384,Branch 5,Mumbai,4963.83,Failed,Failed,2025-04-05 03:53:28.546596
T961046,Branch 5,Mumbai,4203.02,Failed,Failed,2025-04-07 20:40:35.373230
T630224,,Mumbai,1158.27,Failed,Failed,2025-04-05 04:55:03.674717
T604029,Branch 5,Mumbai,2023.61,Deposit,Success,
T584004,Branch 5,Mumbai,1347.34,Withdrawal,Failed,2025-04-07 22:48:15.735302
T802754,Branch 5,Mumbai,,Transfer,Failed,2025-04-06 04:39:18.728231
T775397,Branch 5,Mumbai,,Deposit,Success,2025-04-06 02:12:32.212972
T991976,Branch 5,Mumbai,3897.2,Failed,Success,2025-04-05 19:37:56.739866
T536351,Branch 5,Mumbai,4340.09,Transfer,Success,2025-04-04 05:27:10.882138
T154122,Branch 5,Mumbai,4765.08,,Success,2025-04-06 15:38:40.587634
,Branch 5,Mumbai,1625.32,Deposit,Failed,2025-04-02 02:23:03.692620
T969876,Branch 5,Mumbai,841.96,Deposit,Success,2025-04-04 20:19:49.554182
T261757,Branch 5,Mumbai,2489.4,Withdrawal,Failed,2025-04-06 17:08:35.953521
T972030,Branch 5,Mumbai,1214.81,Deposit,Failed,
T167804,Branch 5,Mumbai,3689.72,Withdrawal,Success,2025-04-03 10:02:06.316723
T359198,Branch 5,Mumbai,585.65,Transfer,,2025-04-06 05:20:57.728682
T124387,Branch 5,Mumbai,3384.1,Withdrawal,Success,2025-04-04 23:43:59.926567
T903794,Branch 5,Mumbai,1886.9,Failed,Success,2025-04-04 21:59:04.330728
T743660,Branch 5,Mumbai,2756.02,Failed,Success,2025-04-07 07:52:52.289553
T551534,Branch 5,Mumbai,903.19,,Success,2025-04-03 09:25:51.005553
T656121,Branch 5,Mumbai,3157.92,Deposit,Failed,2025-04-06 01:08:52.313670
,Branch 5,Mumbai,4447.2,,Success,2025-04-05 10:29:05.230378
T147499,Branch 5,Mumbai,150.58,Transfer,Success,2025-04-01 20:39:42.801484
T751927,Branch 5,Mumbai,3506.29,Transfer,Failed,
T576204,Branch 5,Mumbai,1732.82,Withdrawal,Success,2025-04-03 03:36:38.146346
T975917,Branch 5,Mumbai,4208.94,Transfer,Success,2025-04-02 12:19:58.335540
T337080,Branch 5,Mumbai,2705.56,Withdrawal,Failed,2025-04-06 08:52:33.375427
T703424,Branch 5,Mumbai,,Failed,Success,2025-04-02 19:10:37.885731
T521050,,Mumbai,145.63,Transfer,Failed,2025-04-04 15:46:32.672043
T832406,Branch 5,Mumbai,2856.02,Transfer,Failed,2025-04-02 10:30:56.650699
,Branch 5,Mumbai,624.33,Transfer,Failed,2025-04-01 23:01:11.179469
,Branch 5,Mumbai,2248.93,Withdrawal,Failed,
T880961,Branch 5,Mumbai,1646.15,Failed,Failed,2025-04-06 10:08:47.248399
T583946,Branch 5,Mumbai,2126.65,Deposit,Success,2025-04-05 15:54:57.222097
T654527,Branch 5,Mumbai,1186.05,,Success,2025-04-03 18:54:26.935446
T164683,Branch 5,Mumbai,,Withdrawal,Failed,2025-04-06 18:16:20.877947
T726615,Branch 5,Mumbai,1120.68,Withdrawal,Success,2025-04-02 23:43:50.315570
T430397,Branch 5,Mumbai,1428.72,,Failed,2025-04-05 03:42:02.667572
T113140,Branch 5,Mumbai,1620.34,Deposit,Success,2025-04-02 10:42:10.068385
T477552,Branch 5,Mumbai,,Withdrawal,Success,2025-04-05 05:18:46.432438
T275597,Branch 5,Mumbai,2301.5,Withdrawal,Failed,2025-04-02 12:31:20.749500
T457243,Branch 5,Mumbai,3569.09,Deposit,Failed,2025-04-03 13:06:53.434563
T119670,Branch 5,Mumbai,2419.03,Failed,Failed,2025-04-07 07:31:07.369420
,Branch 5,Mumbai,4439.37,,Success,2025-04-02 19:04:43.940882
T657082,Branch 5,Mumbai,3141.18,Transfer,Success,2025-04-02 17:04:15.893057
T922458,Branch 5,Mumbai,340.87,Failed,Success,2025-04-04 15:53:46.803863
T174748,Branch 5,Mumbai,3437.53,Withdrawal,Success,2025-04-07 20:12:12.472661
T652986,Branch 5,Mumbai,1142.77,Withdrawal,Success,2025-04-03 12:42:38.500563
T758449,Branch 5,Mumbai,4411.1,Transfer,Failed,2025-04-05 06:03:44.552550
T155648,Branch 5,Mumbai,4675.81,Failed,Success,2025-04-03 23:56:53.674892
T876821,Branch 5,Mumbai,1047.22,,Failed,2025-04-07 03:59:29.113795
T924308,Branch 5,Mumbai,2425.07,Failed,Success,2025-04-04 18:44:14.156975
T891114,Branch 5,Mumbai,865.1,Failed,Success,2025-04-02 13:00:53.395258
T205483,Branch 5,Mumbai,3662.9,Withdrawal,Success,2025-04-01 19:04:30.599853
T565937,Branch 5,Mumbai,1730.27,Failed,Failed,2025-04-02 01:36:01.054568
T494081,,Mumbai,3943.41,Withdrawal,Success,2025-04-04 19:26:11.450237
T258374,Branch 5,Mumbai,1950.75,Withdrawal,Success,2025-04-06 11:19:57.662715
T972778,Branch 5,Mumbai,1267.85,Transfer,Failed,2025-04-01 12:04:47.427494
T616444,Branch 5,Mumbai,3126.06,Deposit,Success,
T623886,Branch 5,Mumbai,532.84,Transfer,Failed,2025-04-05 00:02:12.251846
T994676,Branch 5,Mumbai,4382.59,Withdrawal,Success,2025-04-02 05:39:55.041073
T747899,Branch 5,Mumbai,4074.8,Transfer,Failed,2025-04-04 15:15:54.347191
T889492,Branch 5,Mumbai,824.53,Transfer,Success,2025-04-04 07:49:05.873001
,Branch 5,Mumbai,1384.04,Transfer,Success,2025-04-02 11:58:38.494156
T803149,Branch 5,Mumbai,1640.28,Deposit,Success,2025-04-05 18:02:30.788126
T579999,Branch 5,Mumbai,682.49,Failed,,2025-04-06 20:44:43.478833
T738168,Branch 5,Mumbai,935.31,Failed,Success,2025-04-05 13:32:09.646464
T263341,,Mumbai,775.17,Failed,Success,2025-04-03 05:24:06.439206
T754931,Branch 5,Mumbai,2172.18,,Success,2025-04-07 13:47:50.153667
T428987,Branch 5,Mumbai,2521.21,Deposit,Success,2025-04-06 11:51:10.359878
T769297,Branch 5,Mumbai,,Deposit,Success,2025-04-05 21:13:08.640348
T635409,Branch 5,Mumbai,1395.97,Withdrawal,Success,2025-04-03 17:35:23.724331
T842739,Branch 5,Mumbai,,Deposit,Success,2025-04-06 02:56:06.975593
T937690,Branch 5,Mumbai,2402.3,Withdrawal,Failed,2025-04-07 04:08:49.650886
T760579,Branch 5,Mumbai,4403.13,Withdrawal,Success,2025-04-06 00:42:18.857262
T437583,Branch 5,Mumbai,2804.7,Deposit,,2025-04-05 03:09:07.966099
T252942,Branch 5,Mumbai,,,Success,2025-04-07 02:51:02.739622
T696959,Branch 5,Mumbai,1518.19,Deposit,Failed,2025-04-04 09:42:43.221428
T893122,Branch 5,Mumbai,1629.18,Transfer,,2025-04-04 00:32:17.962414
T517905,Branch 5,Mumbai,2839.88,Transfer,Failed,2025-04-01 11:27:16.487535
T943892,Branch 5,Mumbai,4723.44,Failed,Failed,2025-04-01 19:14:20.182847
T545344,Branch 5,Mumbai,4428.47,Deposit,Failed,2025-04-04 10:22:23.548583
T695221,Branch 5,Mumbai,3682.82,Withdrawal,Failed,2025-04-02 22:04:16.010303
T626675,Branch 5,Mumbai,2140.39,,Success,2025-04-05 09:17:30.613926
T267270,Branch 5,Mumbai,1267.51,Transfer,,2025-04-02 08:21:13.898007
T926486,Branch 5,Mumbai,1801.87,Withdrawal,Failed,2025-04-05 19:10:16.322409
T948001,Branch 5,Mumbai,2821.82,Transfer,Failed,2025-04-07 05:58:54.701010
T510703,,Mumbai,1073.66,Deposit,Success,2025-04-03 13:53:30.431956
T697739,Branch 5,Mumbai,4848.1,Withdrawal,Failed,2025-04-06 23:43:25.057467
T507939,Branch 5,Mumbai,4262.2,Transfer,Failed,2025-04-01 10:05:55.640656
T191675,Branch 5,Mumbai,3551.19,Transfer,Success,2025-04-01 14:26:57.926123
T552649,Branch 5,Mumbai,608.53,Transfer,Failed,2025-04-06 10:52:51.195473
T980863,Branch 5,Mumbai,1925.99,Failed,Success,2025-04-05 17:14:28.622889
T714227,Branch 5,Mumbai,1432.52,Failed,Failed,2025-04-02 11:24:18.145595
T274015,Branch 5,Mumbai,439.77,Transfer,Success,2025-04-06 01:35:29.873455
T625601,Branch 5,Mumbai,735.14,Deposit,Failed,2025-04-03 00:15:53.944781
T196060,Branch 5,Mumbai,231.47,Withdrawal,Success,2025-04-07 05:54:35.614818
T823504,Branch 5,Mumbai,1953.58,Failed,Success,2025-04-04 20:12:56.215962
T760003,Branch 5,Mumbai,4819.17,,Success,2025-04-04 11:40:57.251886
T578177,Branch 5,Mumbai,909.63,Transfer,Failed,2025-04-07 19:47:35.812215
T949534,Branch 5,Mumbai,,Withdrawal,Success,2025-04-03 20:28:40.022915
T460089,Branch 5,Mumbai,2266.29,Transfer,Success,
T947139,Branch 5,Mumbai,439.12,Transfer,Success,2025-04-02 20:04:27.568326
T202989,Branch 5,Mumbai,3545.39,Transfer,Failed,2025-04-07 13:15:22.500239
T840454,,Mumbai,719.03,,Success,2025-04-04 15:20:26.293689
T388647,,Mumbai,1215.46,Failed,Failed,2025-04-07 02:24:04.617289
T339856,Branch 5,Mumbai,1229.05,Deposit,,2025-04-01 02:33:54.823874
T247377,Branch 5,Mumbai,3141.92,,Success,2025-04-05 23:24:14.871727
T104715,Branch 5,Mumbai,4990.92,Withdrawal,Failed,2025-04-02 09:05:17.181267
T222709,Branch 5,Mumbai,4966.82,Failed,Success,2025-04-07 16:05:32.670084
T551575,Branch 5,Mumbai,3887.26,Failed,Failed,2025-04-01 11:03:35.883403
,Branch 5,Mumbai,2920.51,Deposit,Failed,2025-04-01 07:32:59.381200
T770472,Branch 5,Mumbai,669.88,Transfer,Failed,2025-04-02 07:49:56.427580
T265324,Branch 5,Mumbai,1040.64,Failed,Success,2025-04-04 01:23:07.195899
T508165,Branch 5,Mumbai,4821.21,Deposit,Failed,2025-04-04 15:16:28.327414
T322697,Branch 5,Mumbai,4883.62,Failed,Success,2025-04-02 06:01:59.158402
T859950,Branch 5,Mumbai,,Transfer,Failed,2025-04-04 09:19:59.188018
T723474,Branch 5,Mumbai,963.3,Withdrawal,Failed,2025-04-01 22:47:32.731266
T186577,Branch 5,Mumbai,4110.95,Withdrawal,Success,2025-04-07 04:40:51.967897
,Branch 5,Mumbai,3449.12,Transfer,Failed,2025-04-07 18:10:01.418622
T448500,Branch 5,Mumbai,1218.39,Deposit,Success,2025-04-04 06:02:48.894547
T833463,Branch 5,Mumbai,2230.5,Failed,,2025-04-03 16:06:55.232939
,Branch 5,Mumbai,4641.33,Failed,Failed,2025-04-03 09:53:38.958512
T271409,Branch 5,Mumbai,2290.87,Failed,,2025-04-01 09:14:06.333925
T147616,Branch 5,Mumbai,1714.62,Failed,Success,2025-04-03 09:59:19.467722
T529099,Branch 5,Mumbai,2839.42,Transfer,Failed,2025-04-07 21:23:10.780349
T588601,Branch 5,,227.76,Withdrawal,Success,2025-04-04 16:35:02.835178
T265657,Branch 5,Mumbai,3302.91,Deposit,Success,2025-04-06 19:33:25.662024
T980393,Branch 5,Mumbai,3925.8,Failed,Success,2025-04-01 09:53:55.661061
T424753,Branch 5,Mumbai,2981.93,Withdrawal,Failed,2025-04-06 12:59:49.549046
T861801,Branch 5,Mumbai,3496.71,Failed,Success,2025-04-01 10:52:03.060697
,Branch 5,Mumbai,2892.06,Deposit,,2025-04-05 00:08:33.822092
T183250,Branch 5,Mumbai,1992.74,Withdrawal,Failed,2025-04-01 15:01:46.625360
,Branch 5,Mumbai,3107.38,,Success,2025-04-01 07:57:55.163094
T544515,Branch 5,Mumbai,3879.46,Transfer,Success,2025-04-03 08:20:47.577671
,,Mumbai,4809.44,Deposit,Failed,2025-04-06 17:07:16.313186
T282228,Branch 5,Mumbai,746.88,Failed,Failed,2025-04-07 00:38:36.216926
T305805,Branch 5,Mumbai,569.79,Deposit,Failed,2025-04-02 04:30:42.782665
,Branch 5,Mumbai,3790.14,Transfer,Success,2025-04-02 21:58:24.281809
,Branch 5,Mumbai,1371.4,Failed,Success,2025-04-06 20:32:40.783809
T998182,Branch 5,Mumbai,4363.59,Failed,Success,2025-04-07 07:59:56.805371
T131563,Branch 5,Mumbai,,Failed,Failed,2025-04-02 04:50:50.839394
T704083,Branch 5,Mumbai,,Withdrawal,Failed,2025-04-02 01:51:39.379806
T328192,Branch 5,Mumbai,,Deposit,Success,2025-04-04 00:42:21.151685
T257507,Branch 5,Mumbai,429.68,Withdrawal,Failed,2025-04-07 05:36:19.987701
T535474,Branch 5,Mumbai,4245.78,Transfer,Success,2025-04-03 18:25:56.165370
T535230,Branch 5,Mumbai,4611.76,,Success,2025-04-07 12:54:12.782574
T800986,Branch 5,Mumbai,2358.58,,Success,2025-04-01 03:25:44.902231
T263145,Branch 5,Mumbai,1582.02,Withdrawal,Success,2025-04-07 17:56:37.766629
T641234,Branch 5,Mumbai,1087.11,Withdrawal,Success,2025-04-02 06:08:36.605769
T161211,Branch 5,Mumbai,3523.78,Failed,Failed,2025-04-04 16:13:25.492549
T387114,Branch 5,Mumbai,2359.72,Deposit,Success,2025-04-01 00:37:02.784287
T665801,Branch 5,Mumbai,3284.83,Failed,Failed,2025-04-07 15:24:31.514542
T704082,Branch 5,Mumbai,1315.96,Failed,Failed,2025-04-06 03:28:34.140578
T618381,Branch 5,Mumbai,,Deposit,Failed,2025-04-02 02:54:01.129000
T805169,Branch 5,Mumbai,1120.42,Deposit,Failed,2025-04-03 08:30:59.442123
T877367,Branch 5,Mumbai,3047.3,Withdrawal,Failed,2025-04-04 21:54:07.990529
,Branch 5,Mumbai,1039.64,Deposit,Success,2025-04-01 19:31:19.501601
T645722,Branch 5,Mumbai,2087.14,Deposit,Failed,2025-04-05 06:47:41.595471
T329837,Branch 5,Mumbai,710.81,Transfer,Success,
T303125,Branch 5,Mumbai,2829.75,Transfer,Success,2025-04-02 15:04:24.056930
T202719,Branch 5,Mumbai,4692.86,Failed,Success,2025-04-05 02:54:51.063189
T594585,Branch 5,Mumbai,2773.29,Withdrawal,Success,2025-04-04 01:25:52.474255
T786589,Branch 5,Mumbai,4200.16,Withdrawal,Success,2025-04-07 09:21:05.270828
T795933,Branch 5,Mumbai,2768.86,Failed,Success,2025-04-01 03:23:08.216154
T779300,Branch 5,Mumbai,165.29,Deposit,Success,2025-04-06 16:23:58.047798
T700229,Branch 5,Mumbai,3035.56,Failed,Success,2025-04-01 12:41:42.948141
T499816,Branch 5,Mumbai,4706.68,Withdrawal,Success,2025-04-06 05:39:47.417327
T520238,Branch 5,Mumbai,,Failed,Failed,2025-04-05 08:12:24.796760
T433678,Branch 5,Mumbai,3237.65,Transfer,Success,2025-04-04 17:49:05.619289
T687731,Branch 5,Mumbai,3380.21,Failed,Failed,2025-04-05 09:42:34.399781
T119933,Branch 5,Mumbai,4835.93,Withdrawal,Failed,2025-04-05 02:05:05.791007
T985816,Branch 5,Mumbai,2663.66,Deposit,Success,2025-04-02 00:09:18.730372
T195764,Branch 5,Mumbai,4306.06,Deposit,Success,2025-04-04 00:05:11.871098
T881703,Branch 5,Mumbai,2572.58,Transfer,Success,2025-04-06 09:13:20.554067
T735130,Branch 5,Mumbai,551.96,Transfer,,2025-04-06 13:32:43.772317
T854012,Branch 5,Mumbai,2649.08,Failed,Success,2025-04-07 07:50:16.708317
T629095,Branch 5,Mumbai,1981.9,Failed,Failed,2025-04-06 12:47:35.852362
T639378,Branch 5,Mumbai,983.3,Failed,Failed,2025-04-02 22:29:57.508486
T597617,Branch 5,Mumbai,1811.97,Deposit,Failed,2025-04-07 03:32:51.265046
T629222,Branch 5,Mumbai,1789.69,Withdrawal,Failed,2025-04-01 11:16:20.167205
T513179,Branch 5,Mumbai,,Failed,Failed,2025-04-01 07:53:06.243570
T385037,Branch 5,Mumbai,3742.7,Failed,Failed,2025-04-01 16:01:01.798748
T547445,Branch 5,Mumbai,372.33,Withdrawal,Failed,2025-04-05 10:46:49.091594
,Branch 5,Mumbai,4289.62,Deposit,Success,2025-04-01 12:08:49.440967
T382775,Branch 5,Mumbai,2871.89,Failed,Failed,2025-04-02 05:12:14.216644
T583503,Branch 5,Mumbai,4882.87,Failed,Success,2025-04-04 09:18:09.825053
T308094,Branch 5,Mumbai,4733.31,Failed,Failed,2025-04-04 17:20:12.189169
T137737,Branch 5,Mumbai,3781.96,Transfer,Success,2025-04-07 02:09:25.667857
T768291,Branch 5,Mumbai,2906.28,,Success,2025-04-02 14:12:41.327905
,Branch 5,Mumbai,4943.01,Deposit,Failed,2025-04-06 00:45:18.943593
T617516,Branch 5,Mumbai,4656.45,Deposit,Success,2025-04-04 22:07:00.195399
T356341,Branch 5,Mumbai,4916.81,Transfer,Failed,2025-04-05 07:39:57.465182
T831739,Branch 5,Mumbai,2177.38,Transfer,Success,2025-04-07 01:04:59.785487
T247037,Branch 5,Mumbai,4107.55,Withdrawal,Success,2025-04-04 08:56:02.921335
T542354,Branch 5,Mumbai,1398.35,Failed,Success,2025-04-02 09:06:07.590649
T922946,,Mumbai,3793.49,Deposit,Success,2025-04-04 12:35:26.922479
T987967,Branch 5,Mumbai,4842.43,Withdrawal,Success,2025-04-02 07:14:32.362831
T378961,Branch 5,Mumbai,4542.09,,Failed,2025-04-01 11:11:21.878911
T201344,Branch 5,Mumbai,3577.05,,Failed,2025-04-03 16:09:07.859657
T513380,Branch 5,Mumbai,4367.86,Failed,Failed,2025-04-07 10:45:55.613638
T675930,Branch 5,Mumbai,1211.09,Failed,Success,2025-04-07 12:50:54.819689
T557071,Branch 5,Mumbai,3635.99,,Failed,
T265985,Branch 5,Mumbai,1402.21,,Success,2025-04-05 15:39:27.900550
T332950,Branch 5,Mumbai,3101.92,Deposit,Failed,2025-04-04 18:23:07.614146
T937342,Branch 5,Mumbai,,Deposit,Failed,2025-04-04 02:40:40.316635
T270592,Branch 5,Mumbai,2180.32,Deposit,Failed,2025-04-04 04:05:42.556385
T620658,Branch 5,Mumbai,2853.66,Deposit,Failed,2025-04-05 00:26:33.762175
T351108,Branch 5,Mumbai,2885.24,Transfer,Success,2025-04-04 08:54:53.280480
T805371,Branch 5,Mumbai,2963.68,Deposit,Failed,2025-04-07 11:13:04.805842
T783656,Branch 5,Mumbai,2805.05,Deposit,Success,2025-04-07 12:22:24.379524
,Branch 5,Mumbai,1790.92,Deposit,,2025-04-05 10:47:44.050787
,Branch 5,Mumbai,2742.34,Deposit,Success,2025-04-04 09:16:06.311496
T303052,Branch 5,Mumbai,1557.97,Failed,Failed,2025-04-07 22:50:56.913280
T530160,Branch 5,Mumbai,,Withdrawal,Failed,2025-04-04 12:39:38.355512
,Branch 5,Mumbai,,Transfer,Failed,2025-04-05 12:38:54.964565
T920006,Branch 5,Mumbai,662.61,Withdrawal,Success,2025-04-01 23:44:21.307813
T544091,Branch 5,Mumbai,3389.44,Withdrawal,Failed,2025-04-04 23:30:35.009104
,Branch 5,Mumbai,114.17,Transfer,Success,2025-04-06 03:56:15.148009
T767551,Branch 5,Mumbai,4556.47,Transfer,Failed,2025-04-05 22:21:02.992756
T262323,Branch 5,Mumbai,2708.4,Withdrawal,Failed,2025-04-01 09:35:33.155575
T582339,Branch 5,Mumbai,2192.66,Withdrawal,Failed,2025-04-03 08:03:32.573534
T234859,Branch 5,Mumbai,304.01,Deposit,Success,
T559526,Branch 5,Mumbai,2535.18,Transfer,Failed,2025-04-01 14:34:15.007534
T955945,Branch 5,Mumbai,2867.92,Failed,Failed,2025-04-06 19:32:05.318278
T824211,Branch 5,Mumbai,3649.63,Failed,Failed,2025-04-01 00:32:50.901874
T686563,Branch 5,Mumbai,1245.74,Withdrawal,Failed,2025-04-07 21:35:10.978964
T600110,Branch 5,Mumbai,1163.78,Transfer,Success,2025-04-07 11:23:21.918328
T504841,Branch 5,Mumbai,2035.09,Failed,Success,2025-04-03 21:16:02.213258
T381184,,Mumbai,1577.63,Deposit,Success,2025-04-07 16:45:23.867426
T649951,Branch 5,Mumbai,4072.38,Failed,Success,2025-04-03 03:03:35.546671
T680198,Branch 5,Mumbai,439.94,Failed,Failed,2025-04-07 12:42:57.200767
T200123,Branch 5,Mumbai,181.67,Deposit,,2025-04-03 07:37:27.517253
T973161,Branch 5,Mumbai,4621.79,Deposit,Success,2025-04-03 21:20:18.803663
T356452,Branch 5,Mumbai,3476.75,Withdrawal,Success,2025-04-03 17:14:45.428150
T725232,Branch 5,Mumbai,1966.92,,Success,2025-04-07 01:48:54.690905
T876191,Branch 5,Mumbai,569.49,Deposit,Failed,2025-04-05 15:17:38.140331
T439631,Branch 5,Mumbai,4784.11,Deposit,Failed,2025-04-04 23:58:47.677479
T409828,Branch 5,Mumbai,3286.79,Failed,Failed,2025-04-06 08:11:49.118183
T950484,Branch 5,Mumbai,,Transfer,Failed,2025-04-03 09:40:42.406947
T808362,Branch 5,Mumbai,4852.99,Withdrawal,Failed,2025-04-03 20:41:44.987054
T610695,Branch 5,Mumbai,2157.1,Failed,Failed,2025-04-02 20:12:27.389499
T782598,Branch 5,Mumbai,3913.26,Withdrawal,Success,
T221564,,Mumbai,4223.98,Transfer,Failed,2025-04-03 08:24:10.433161
T517581,Branch 5,Mumbai,,Withdrawal,Failed,2025-04-01 22:39:44.375261
T219972,Branch 5,Mumbai,3890.14,Deposit,Failed,2025-04-02 00:47:33.251379
T671585,Branch 5,Mumbai,4620.84,Transfer,Success,2025-04-02 03:00:09.209950
T875140,Branch 5,Mumbai,4015.8,Failed,Success,2025-04-07 13:42:43.283216
,Branch 5,Mumbai,409.92,Deposit,Failed,2025-04-03 03:14:10.469107
T805623,Branch 5,Mumbai,272.87,Failed,Failed,
T336478,Branch 5,Mumbai,,Deposit,Failed,2025-04-04 23:51:44.771728
T919785,Branch 5,Mumbai,4071.19,Transfer,Success,2025-04-07 20:48:04.949113
T108360,Branch 5,Mumbai,504.43,Failed,Success,2025-04-07 07:04:03.471247
T277901,Branch 5,Mumbai,1640.64,Deposit,Failed,2025-04-06 09:10:39.300442
T972357,Branch 5,Mumbai,4689.84,Transfer,Failed,2025-04-02 03:54:59.827901
,Branch 5,Mumbai,,Transfer,Success,2025-04-05 16:48:48.063343
T216620,Branch 5,Mumbai,4321.06,Transfer,,2025-04-07 13:26:25.098702
T851170,Branch 5,Mumbai,2389.19,Failed,Success,2025-04-06 20:37:46.281526
T372802,Branch 5,Mumbai,1645.34,Transfer,Success,2025-04-02 16:03:02.083969
T602578,Branch 5,Mumbai,637.18,Withdrawal,Failed,2025-04-05 21:38:36.152848
T282372,Branch 5,Mumbai,2095.67,Transfer,Failed,2025-04-06 22:47:24.988800
T677388,Branch 5,Mumbai,1290.23,Deposit,Success,2025-04-03 11:19:24.455501
T760556,Branch 5,Mumbai,406.48,Transfer,Failed,2025-04-05 01:09:36.111138
T497921,Branch 5,Mumbai,942.45,Transfer,Failed,2025-04-07 02:16:19.596527
T966343,Branch 5,Mumbai,575.74,Deposit,Failed,2025-04-01 11:50:44.582500
,Branch 5,Mumbai,2552.23,Failed,Failed,2025-04-01 23:00:10.964789
T567150,Branch 5,Mumbai,3201.36,,Failed,2025-04-05 22:32:58.972690
T657472,Branch 5,Mumbai,4564.78,Withdrawal,Failed,2025-04-07 07:03:41.574532
T261364,Branch 5,Mumbai,2735.16,Transfer,Failed,2025-04-06 17:26:23.309433
T444347,Branch 5,Mumbai,2280.99,Deposit,Failed,2025-04-04 00:59:30.633938
T601438,Branch 5,Mumbai,2605.25,Transfer,Success,2025-04-02 14:35:12.366054
T374003,Branch 5,Mumbai,812.29,,Failed,2025-04-04 20:48:00.126476
T686877,Branch 5,Mumbai,1741.91,Withdrawal,Success,2025-04-04 22:54:30.202730
T767843,Branch 5,Mumbai,3197.23,Failed,Success,2025-04-02 05:44:52.784749
T829208,Branch 5,Mumbai,3787.73,Failed,Failed,2025-04-04 04:42:31.520623
T595885,Branch 5,Mumbai,,Transfer,Success,2025-04-04 14:31:10.173333
T190868,Branch 5,Mumbai,3245.35,Transfer,Failed,2025-04-07 14:38:09.005232
T197270,Branch 5,Mumbai,339.77,Failed,Failed,2025-04-04 22:30:59.801382
